Product_ID,Campaign_ID,Coupon_Code
10204703,18,10000085478
1389035,30,58304613024
1017919,13,10000085428
1052564,13,10000085428
9485315,16,50099700082
942417,8,10000085362
1098765,18,51960010076
101775,17,53800030050
97960,3,52740020050
8115947,8,10000085361
939421,8,10000085362
1353792,13,10000085428
5573261,13,10000085428
9925207,18,10000085475
611698,26,51111070150
1206022,8,10000085364
875418,18,10000085478
2011912,13,10000085428
7154934,18,10000085478
12351764,18,10000085478
1045109,8,10000085361
8011424,18,10000085478
1079563,13,10000085429
6944848,13,10000085428
1955394,30,51111076670
10204122,18,10000085478
2433875,18,10000085478
887474,8,10000085363
1954160,18,10000085478
13007355,29,53663200076
969742,13,10000085428
8354861,14,54589371155
9935035,8,53800050033
1090811,18,10000085478
1079365,27,51111122275
6980358,8,54100027042
7477786,30,54800000033
5812455,18,10000085476
12184996,8,10000085363
1847983,5,51500050013
1115673,13,10000085426
1003836,18,10000085477
1073581,18,10000085477
1035143,13,10000085427
1071214,23,10000085491
1095983,13,10000085428
6773193,18,10000085475
6979427,8,10000085364
2144165,18,10000085476
8068795,13,10000085428
922128,13,10000085428
6904922,18,10000085478
839818,30,53010030033
8020167,8,10000085361
1093010,13,10000085428
86772,13,10000085427
990694,3,54100010032
8275078,26,54369530042
1076146,27,54100027032
297545,8,10000085363
6772672,18,10000085478
828748,18,10000085475
939238,16,50099700082
9858743,30,53600050036
1015532,8,10000085361
10355791,24,10000085496
1405491,18,10000085476
2112842,13,10000085426
12383817,18,10000085479
1041032,9,51600070033
1469767,23,55200017313
1022654,13,55000035282
948651,26,57294010033
10182560,8,10000085363
1416706,24,10000085496
10458958,16,50099700082
1120110,18,10000085479
831285,18,10000085478
13986704,8,10000085363
1290183,18,10000085476
986492,18,10000085478
1222310,13,10000085427
845013,13,10000085428
12781954,18,10000085475
864514,18,10000085478
10311467,18,10000085478
6979806,7,53700048051
1505057,8,10000085364
8118702,13,54180010033
1097382,26,51111063133
986721,9,55004910025
1275624,8,57007431076
1006626,13,10000085429
985071,30,55100090033
13039347,18,10000085475
923849,13,10000085427
1043730,18,10000085477
7169809,13,10000085428
906638,18,10000085475
13512770,13,10000085428
1988684,30,58304613024
1083639,13,10000085427
884353,13,10000085426
10355870,18,54105800093
7183980,8,10000085361
884694,29,53000012033
12330974,13,10000085429
1070798,18,10000085478
1008041,27,57940011080
13911392,18,10000085478
12810512,13,10000085425
1085368,13,10000085428
2635976,8,54300031076
6703892,16,53500000076
993791,18,10000085478
9445891,22,10000085486
251023,18,54900050076
3139560,13,10000085429
947076,16,55310000076
864744,18,10000085478
7167303,13,51600070033
9297293,13,10000085428
898103,13,57265526076
741207,13,10000085425
835530,8,10000085363
1130773,8,54100024932
8160215,13,10000085428
10211088,8,10000085363
7198668,18,10000085477
127216,26,51111076635
12786121,8,10000085363
7459762,8,54440020034
1062663,18,10000085479
9529019,8,51370060076
7098353,26,10000085189
6961585,8,57431200082
926102,18,10000085478
1019360,13,10000085425
1027855,8,10000085363
1198708,8,10000085364
972665,8,10000085363
2854076,18,10000085475
1103154,13,10000085428
5571081,8,57214010082
10455078,18,51800015050
1314990,30,50800490036
12754036,8,10000085363
9652868,26,51111008450
1075827,13,10000085425
971733,18,10000085478
2599306,26,51111078930
9836752,13,10000085429
1083328,17,51785400013
936229,8,54440020033
7413008,13,10000085427
1254542,13,10000085426
999799,13,10000085425
47302,26,51111031450
923747,24,10000085496
13007708,13,51600040033
9878691,18,10000085479
865156,22,51800000050
5707620,13,10000085426
5591746,8,10000085364
1120303,24,10000085495
10200664,8,10000085363
957736,30,58265712024
1131634,13,10000085426
843480,18,10000085479
946818,18,10000085479
883732,18,52310000076
8012554,13,57289010076
1080581,27,54100027032
6547322,8,10000085362
1556441,13,10000085425
9368488,3,51111120076
2733450,30,53800050009
843339,24,10000085496
1230935,13,10000085426
7146798,13,10000085428
10150194,13,54200000076
15740929,13,10000085428
8379807,18,10000085479
263031,18,54900050076
873715,8,10000085361
1078264,13,54650050060
947004,8,57431200082
748076,13,10000085425
1142959,17,53800030050
12731408,13,10000089128
957528,18,10000085478
14110803,18,10000085479
857259,18,10000085479
955258,5,53700048182
9553184,14,54589399250
7109775,13,10000085426
1969236,5,51500050013
101723,18,10000085477
943169,13,10000085426
848380,18,10000085479
939312,27,57940011075
3792452,17,52732670076
12385163,18,10000085477
1053403,8,10000085362
8198530,27,54800110055
13007975,13,52898920076
851515,13,10000085426
1836123,13,10000085429
1869595,13,10000085426
964353,13,10000085428
1640093,18,10000085478
6442602,13,10000085428
9801691,13,10000085428
13007697,13,53800050033
1223338,13,10000085429
8204126,18,10000085478
103326,18,10000085476
9857247,13,10000085429
1440974,13,10000085427
829291,18,10000085477
942278,8,10000085361
9653584,18,10000085475
1042915,9,54850011033
878256,13,10000085425
935284,8,10000085361
10311601,13,10000085428
1328599,8,10000085363
1850638,8,10000085362
4470960,18,52500010050
447111,18,10000085476
45372,18,10000085476
6463710,18,10000089252
881391,18,10000085477
612510,18,10000085479
15926982,13,10000085428
826829,18,10000085475
27158,13,10000085427
1062886,18,10000085478
837916,18,10000085478
823348,18,10000085479
987986,18,10000085478
1289287,18,10000089262
1092067,13,10000085428
209177,8,10000085361
2393398,13,10000085425
7409993,13,10000085428
6548453,8,10000085362
1139216,13,10000085427
1120890,13,10000085428
6391330,17,57756765034
7098354,8,10000085362
9419993,24,10000085496
7432758,28,51111037133
942158,18,10000085478
1106445,13,10000085428
9446500,22,10000085486
8019847,24,10000085496
934266,22,10000085486
9419873,24,10000085495
923208,13,10000085426
870211,13,10000085427
10255009,22,10000085486
964462,14,51111131075
1027629,13,10000085428
1283486,3,53620010028
968432,13,10000085428
896468,13,10000085428
953890,18,10000085478
6968144,13,10000085428
5645786,18,10000085479
8019252,24,10000085496
9528766,18,51258700050
994262,8,10000085361
13213380,18,10000085478
1598259,23,10000085493
5730125,13,52580010042
735851,13,10000085427
9575305,18,10000085478
998303,20,51111120078
2532617,18,10000085479
905868,13,10000085427
924638,8,10000085361
914660,18,10000085477
2020047,18,10000085475
6773072,8,10000085363
15596587,13,10000085428
1028579,13,57047091041
1041102,13,10000085428
1412270,13,10000085427
1539820,18,51906341075
12781975,18,10000085478
1117188,13,10000085425
13072891,18,10000085475
123690,14,54589399250
1117948,24,10000085495
1105137,18,10000085478
8117970,13,54369530009
860548,18,10000085478
2453039,18,10000085475
7409501,18,10000085477
1251429,13,10000085429
1071749,13,10000085428
9575092,27,57940042055
828427,24,10000085496
6554881,18,10000085478
3865189,18,10000085476
92317,17,54440020076
6553790,8,10000085362
13072689,13,10000085425
1058930,28,52740022133
1101706,18,57143020076
7152635,16,52270011076
5727285,18,10000085475
5995327,14,53620010028
265230,14,54589314175
986259,26,57218020076
1674824,18,10000089271
5672252,18,10000085478
1016227,26,57124910082
1050451,18,10000085479
962671,18,10000085477
8203677,18,10000085479
1177862,18,10000085479
1127555,17,54369530009
10121994,3,51111111177
9677512,13,10000085427
13133763,13,10000085428
900500,13,10000085428
66787,30,52920000033
13088526,16,55310000076
5587661,18,10000085479
1000532,13,10000085428
1013151,13,10000085428
105512,5,51500050013
8240937,18,10000085478
6704136,18,10000085479
15483382,18,53010010033
13417139,18,10000085477
6543168,18,10000085478
1081776,8,10000085362
1020993,18,10000085478
1107538,13,51600070033
15686713,13,10000085428
5564004,18,10000085475
1429982,18,10000085478
1040596,8,10000085363
847015,18,57231020034
13513275,16,52270011076
79442,13,56414410013
13768202,20,51111120076
7166861,13,10000085427
123522,13,10000085426
966629,27,54100010032
5592227,18,10000085479
6424123,18,10000085478
9445509,13,10000085428
849090,8,10000085361
986136,18,10000085478
5564659,18,10000085475
9221907,18,10000085478
8184192,26,54369530042
1078503,13,10000085426
911915,24,10000085496
5588279,13,10000085426
1124148,18,10000085476
921293,24,10000085495
1030406,13,10000085426
984317,13,55000013050
12729463,18,10000085478
877798,18,10000085477
1102949,13,10000085425
1197803,13,10000085427
955275,18,10000085479
1519101,8,10000085363
1056296,18,10000085479
12385184,22,10000085486
5565265,8,10000085361
9657481,13,10000085428
1054302,18,10000085478
5578494,8,10000085364
7131484,13,10000085428
842564,13,10000085428
1069637,13,10000085427
1543123,18,10000085475
13512395,18,10000085478
2331300,26,51111074242
937069,18,10000085479
3769008,13,10000089108
858303,13,10000085426
12385152,13,10000085425
1096509,8,10000085363
1128464,27,53620010028
80131,18,54850010033
9553010,13,10000085428
922397,24,10000085495
503495,18,10000085479
909750,26,51111075665
14077377,8,10000085364
1232342,8,10000085366
8201170,13,10000085429
894780,8,10000085361
1010348,27,57940011075
5564833,30,50930030075
670924,13,10000085426
15596764,18,10000085477
9485752,13,10000085428
878637,13,10000085427
1923790,18,10000089284
6396534,18,10000085477
825118,28,52100054150
2060019,7,53700048051
72708,18,10000085477
13115965,18,54900060078
9527007,13,10000085428
1087770,13,57680810050
980714,18,10000085477
7441499,26,51111037133
1130858,13,10000085429
2204738,18,10000085478
8319479,9,50834620078
1395565,30,51111070124
1343528,18,10000085475
833121,13,10000085429
9297229,18,10000089256
13189945,18,10000085478
13115478,13,10000085428
12188191,13,10000085428
845052,27,57940011080
948572,24,10000085496
1437325,13,10000085428
936118,13,10000085428
1090675,13,10000085425
858514,13,57255400076
6514222,13,51960010076
6565428,13,10000085429
9523967,30,51111076670
12354592,8,10000085363
1402433,12,53800050033
2956394,13,10000085426
1864913,30,51111037250
363658,18,10000085479
1315627,13,56414410013
9655601,18,10000085478
2064972,13,10000085426
1097727,13,10000085428
955916,24,10000085495
9420041,8,57033030076
920638,13,10000085425
884021,18,10000085478
820602,18,10000085478
7166925,24,10000085496
1060912,8,10000085364
13986343,13,10000085428
15452867,18,10000085478
1554855,18,10000085476
824005,18,10000085475
60291,13,10000085425
13098208,13,10000085429
6919430,13,10000085425
9296920,18,10000085477
939608,8,10000085363
908064,18,10000085476
1131119,13,10000085428
1846094,1,51111030050
1135513,13,10000085427
922071,8,10000085362
8090711,30,51410030033
902129,18,57050100082
9834350,8,10000085361
945407,8,10000085361
74892,7,53700060051
933001,13,10000085429
10124667,18,10000085475
1429599,13,10000085428
786129,26,51111076669
136050,18,10000085475
8312979,18,10000085475
9837578,13,10000085425
1763785,13,10000085429
6520461,5,51500050013
885070,13,10000085429
1024048,18,10000085478
3903722,13,10000085425
9575235,18,10000085478
951348,13,10000085428
934434,8,10000085361
6466121,28,51111037133
909129,30,54154888076
5588200,13,10000085429
15863847,13,10000085428
1121688,8,10000085363
9575201,27,57940042055
1065016,27,57940011080
990848,18,10000085479
1067234,13,10000085428
1079501,13,10000089090
27159,18,10000085476
16769748,18,10000085475
8181553,13,10000085429
12425418,13,10000085429
778397,13,10000085425
7409779,13,10000085428
15596963,13,10000085428
1126349,18,10000085478
9527142,13,10000085428
1353122,10,51500059033
924705,30,54154888076
1897474,18,10000089284
836140,8,10000085363
9527073,18,10000085478
1107310,18,52310000076
1130924,13,10000085428
8380885,18,10000085478
9337208,8,53076800082
902077,13,10000085428
1674646,22,10000085487
895861,13,10000085428
1025773,18,10000085479
7168055,13,10000085427
1139066,8,10000085363
1506178,17,54440020076
1399822,13,10000085427
1922076,27,54100027032
287464,13,10000085427
9527053,18,10000085478
3804372,13,10000085428
1689958,18,10000085477
8019147,24,10000085495
13002761,13,10000085426
1092045,14,54589399275
9194885,22,10000085486
9446884,22,10000085486
15452770,24,10000085496
3972945,8,10000085364
9928014,18,10000085479
1078858,3,51111124078
2022328,18,10000085479
1350255,18,10000085476
857130,13,10000085426
1108781,13,10000085428
922083,13,10000085428
13158609,13,10000085428
5567473,13,10000085428
1017799,13,54154888076
540176,27,51111131082
9677656,13,57255400076
8014519,26,51800000050
13213054,13,10000085428
1133858,8,55150040055
953454,18,10000085479
926291,18,10000085478
856621,18,10000085478
1029709,8,10000085362
1091451,30,51113240041
1274084,13,10000085425
13095505,8,10000085362
13008334,6,53663271277
15925089,13,10000085428
5999041,13,10000085425
804002,13,54180060033
9925289,26,57144820076
935389,23,10000085493
8019186,18,10000085477
1027090,9,54850011033
13416527,16,52270011076
892048,13,10000085426
977660,18,10000085479
950247,24,10000085496
953684,13,10000085428
3146636,18,10000085475
611698,13,10000089133
2603503,8,50004110076
859026,13,56414410013
15595912,18,10000085476
855314,13,10000085428
13186440,13,10000085429
1112415,13,10000085428
5753434,8,10000085362
1006539,18,10000085477
12325443,18,10000085479
13945030,8,10000085363
5753589,8,51312010033
1096460,18,10000085479
15926999,13,10000085428
12203031,18,10000085477
16200738,13,10000085427
1094440,18,10000085478
17249767,18,10000085477
1542798,8,10000085362
5995915,8,10000085361
1107543,18,10000085477
980815,13,10000085428
6473585,8,10000089020
6467639,26,51111074433
85389,8,10000085361
9676740,29,57321050050
967144,13,10000085427
1101421,18,10000085478
12357149,13,10000085429
9484075,13,10000085428
489198,13,10000085426
762311,8,10000085364
17328646,18,10000085478
2062218,13,54100027032
8069162,13,10000085427
8203752,13,10000085429
134954,1,52400000031
12427828,13,10000085425
10182664,9,10000085378
1009275,9,10000085380
2177947,8,53800050033
1041118,13,10000085428
981851,8,10000085361
8129170,13,10000085426
131847,12,54470031076
896027,13,10000085426
12386123,18,10000085476
15973208,18,10000085476
8180896,8,53076800082
2214331,13,10000085428
970691,18,10000085479
942763,13,10000085428
2477144,13,10000085425
854587,13,10000085426
947282,18,10000085475
60377,8,10000085361
826249,13,10000089106
106667,18,10000085475
936622,18,10000085478
1890043,18,10000085475
926655,8,10000085361
8206498,27,54589314175
974549,13,10000085428
979160,13,10000085427
9570464,18,10000085477
15926842,13,10000085428
904488,13,10000085428
13118251,8,10000085361
1092071,13,10000085425
12491699,8,52840000075
1095710,20,54589399255
12760340,30,54740018078
13417380,18,10000085478
902362,8,55100055075
1100834,8,10000085361
6773142,8,10000085362
1060736,13,10000085429
1093697,8,54440020033
9526239,8,54154888082
894446,18,10000085477
981392,13,10000085426
1133523,18,57680000050
1779963,9,51600070033
1892398,8,52840000075
6961590,18,10000085478
6961517,13,57431200082
874061,30,51111076670
13073196,13,10000085429
5125237,18,51258700050
899814,13,10000085427
1037853,18,10000085479
831390,18,10000085476
12453246,13,10000085425
2064736,18,10000085477
1503053,4,54420933024
9552940,27,57940011075
756658,18,10000085476
1129085,18,10000085479
950327,13,55111133087
102417,18,51600070033
969771,30,54154888076
1178871,13,10000089098
927658,30,54732500033
9485312,16,50099700082
1389035,30,58304613024
13013866,18,10000085476
823821,18,10000085478
1085261,8,10000085362
858711,9,52580010042
10311971,18,10000085478
7442814,18,10000085475
12582366,13,10000085427
977901,22,10000085486
824073,13,10000085426
10149640,18,54200029176
863337,24,10000085495
1082682,18,10000085478
2557509,18,52500010050
15972961,18,10000085477
5588365,18,10000085478
943001,8,10000085363
6772788,13,10000085428
1066869,26,51800000050
1419621,13,10000085427
13944347,18,10000085475
1632635,18,10000085477
524755,1,54610030075
988716,30,55150000036
2107433,26,52100026076
3818366,29,52840000051
12948449,8,10000085363
977898,18,10000085478
1375779,13,10000085429
535844,26,59668910076
13039559,13,10000085428
29096,22,52100000031
9297142,23,10000085491
938859,18,10000085479
1132478,8,10000089046
5589005,13,10000085429
1490080,29,57047091041
10340856,18,10000085479
83570,18,54300026050
6633239,18,10000085478
5574114,13,10000085425
15686963,18,10000085478
937425,13,10000085429
1070001,18,10000085478
951650,18,10000085478
832607,13,10000085428
7180189,18,10000085477
917541,24,10000085495
12325184,13,10000085429
1054814,26,51111070155
6463900,18,10000089252
1022219,13,10000085426
13910222,13,10000085428
12268486,18,10000085479
13116654,30,55200017316
1783837,18,10000085476
942300,27,51111122081
1125600,16,52270011076
12810431,18,10000085479
884938,8,55100090033
1313174,24,10000085495
2369505,5,51300010013
1071408,16,55310000076
1314990,8,50800490078
5568197,8,53800050033
9368488,20,54589321176
1867192,13,10000085427
8019377,24,10000085496
12385377,8,54110064008
395388,18,10000085477
1076146,3,54100027032
9854650,13,54154888076
12949404,13,10000085428
1029237,11,55150000034
1016637,27,54100025324
8116442,13,10000085428
9836526,8,10000085363
921778,8,10000085363
12301176,18,10000085479
958572,24,10000085496
6772835,18,10000085478
2446824,13,10000085428
839438,24,10000085495
910968,18,10000085478
1256536,8,10000085361
989187,18,10000085478
2031037,26,51111093576
15971791,18,10000085478
881318,22,10000085486
15599419,13,10000085426
864139,18,10000085479
13955757,8,10000085363
70685,8,10000085361
8181451,13,10000085429
979176,8,54154888076
927615,13,10000085428
6030276,13,53010030033
954355,8,10000085362
15452803,13,10000085429
6773008,13,10000085428
1125199,13,10000085429
920808,18,10000085478
7409713,18,10000085478
480105,13,10000085426
2473941,13,10000085427
12158974,13,10000085425
12988186,18,10000085478
1091857,13,10000085429
9487607,18,10000085478
1218459,13,10000085427
1048442,24,10000085496
2572866,18,52800051098
894080,18,10000085478
12385593,18,10000085478
8068661,18,10000085479
12352232,8,10000085363
1183094,5,51300010013
1080317,8,10000085363
1005172,8,55000013033
2418863,13,10000085427
106153,13,53800050033
6396418,18,10000085479
856008,24,10000085495
1182825,30,54133500050
976074,9,53160410087
15595340,13,10000085426
6034928,18,10000085476
829030,27,57940011080
9487483,26,57410101082
1719326,13,10000085426
1030342,13,10000085426
843858,13,10000085428
950297,8,10000085361
516416,25,52100000076
958061,13,10000085428
5565928,24,10000085495
8019914,18,10000085477
838971,18,54154888076
1286895,18,10000085475
835530,13,10000085429
7472368,18,10000085478
634296,8,10000085361
2392868,4,53450050033
5638789,18,10000085475
846484,18,10000085476
15574281,18,53010010033
14077406,13,10000085429
1031948,18,10000085478
7167256,13,53700061076
1268925,13,10000085428
7167219,8,52840031033
6554243,18,10000085478
1251991,13,10000085426
1013826,18,10000085477
90882,8,10000085361
1388402,18,10000085477
10456452,24,10000085495
5572277,13,10000085428
1373649,18,10000085476
6424175,18,10000085478
9575507,13,10000085428
831925,13,10000085428
6554556,22,10000085486
931846,18,10000085479
15925022,24,10000085495
428131,18,10000085478
1234315,11,57940062040
15863788,13,10000085428
839353,8,10000085361
884581,8,52340022276
9837049,8,10000085362
1121524,13,10000085428
990846,18,10000085475
17179627,13,10000085428
1036875,18,10000085478
7168431,13,57631000076
971957,13,10000085425
98133,17,54440020077
2567022,18,10000085477
3935559,18,10000085475
1002787,8,10000085363
12188446,18,51258700050
1103755,13,10000085429
865888,8,10000085361
13776309,18,10000085477
2182786,30,58265712024
10282033,13,10000085429
536950,26,57144820076
41880,18,10000085477
2068749,13,10000085429
1102852,24,10000085496
7166456,18,10000085478
6944740,24,10000085495
1163514,18,10000085475
7033739,27,54100027032
2446824,13,50308412076
1002829,18,10000085479
2025911,8,10000085364
569607,8,10000085362
5724593,18,10000085476
1001631,27,57940011080
8276412,18,10000085478
7152455,13,10000085428
15597107,13,10000085428
5995628,8,10000085366
3835473,8,55100012140
12188328,27,51111122275
1860470,5,51300010013
7466806,18,10000085476
948495,23,10000085491
835619,2,54670400033
9526284,13,10000085428
1949949,13,54000016333
9883904,13,10000085429
7453992,13,10000085428
4736439,13,57255400076
895055,13,10000085428
982320,24,10000085496
13910015,13,10000085428
958293,18,10000085477
9859107,24,10000085495
2548440,18,10000085476
13094984,18,10000085478
834842,12,51800015033
1362815,13,10000085425
649299,8,10000085361
849697,18,55000013950
2336994,19,57007440082
13010206,13,10000085426
2510538,13,10000085426
7415086,8,10000085361
66173,18,10000085479
868915,18,51600000033
1063439,8,10000085361
9487644,18,10000085478
1077514,13,10000085425
54776,18,10000089259
1108435,24,10000085495
5574550,18,10000085478
6391340,8,10000085364
6704374,13,10000085428
1791764,13,10000085425
1061229,9,10000085380
12984571,8,10000085363
1030318,13,10000085427
1073827,24,10000085495
13159241,13,10000085428
1970558,18,10000085476
15740938,13,50308412076
6034957,13,10000089090
1062711,18,10000085478
891202,18,10000085479
1350898,18,10000085478
6442751,13,10000085428
1587207,27,54100027032
1406410,28,54670400033
8354521,13,10000085428
1010274,13,10000085428
6633178,18,10000085479
1454377,8,10000085361
12488092,13,10000085427
12949308,18,10000085478
935633,18,10000085478
1010533,18,10000085476
13213246,18,10000089252
1019247,30,51111032075
90172,13,10000085427
9487414,25,57192110076
220477,13,10000085425
9837574,18,10000085475
918438,13,10000085427
2559929,8,10000085361
824087,13,10000085428
923430,5,51500050013
1563339,18,10000085478
9526765,16,52270011076
352436,13,10000085426
1399524,13,10000085428
914179,18,10000085479
5567753,13,10000085426
950550,8,10000085361
945302,13,10000085428
1120443,2,53800030050
3881787,18,10000085477
1282034,18,10000085479
831246,30,54154888076
12810400,13,10000085429
1098445,8,10000085363
1110983,18,10000085476
1050883,18,10000085479
12782061,13,10000085428
999799,18,10000085475
921245,13,10000085428
13671647,13,10000085425
1209266,18,10000085477
873887,18,10000085476
1846362,13,10000085426
3833740,8,10000085362
604908,30,52420010075
5578643,13,10000085426
13511894,14,54589371175
887102,25,52840000033
1976494,18,10000085476
14079391,8,10000085363
9427475,8,10000085364
1077428,12,53800050033
1192620,8,52370020076
1105182,18,10000085478
15972340,13,10000085428
12263187,13,10000085427
1833878,13,10000085426
821136,18,57231020034
937882,13,10000085428
1061111,13,10000085429
1389035,30,57114213024
10467694,18,10000089274
13511971,13,10000085429
1128861,18,10000085478
869688,18,10000085479
1081403,21,58870211150
830546,18,10000085478
1027232,18,10000085476
7147359,18,10000085478
6380761,17,57756765034
2608995,18,10000085479
13512734,13,10000085426
8239946,13,10000085429
938049,18,52570016075
2567570,2,52000030042
1037020,18,10000085475
1111498,13,10000089092
9523353,13,10000085428
9802527,13,10000085428
15971980,13,10000085429
2566222,18,10000085475
10204286,13,10000085428
516369,8,10000085362
9858945,13,10000085428
829497,18,53160401082
8068616,13,10000085427
13775533,22,10000085486
9883862,24,10000085495
915830,13,10000085426
858303,8,10000085364
849257,8,10000085361
13040287,22,10000085486
898574,18,10000085479
9527224,18,10000085476
8353376,18,10000085479
5694590,14,51111131075
1332304,13,10000085428
1116652,27,57940041075
417578,18,10000085475
12352017,18,10000085478
10456377,18,10000089305
13072977,13,10000085428
6396181,26,57124960082
13095136,13,10000085428
889509,8,52370020076
16220930,19,57007461076
2191025,18,10000085477
1131115,8,10000085363
1079375,18,10000085478
888217,18,10000085478
6570527,8,10000085362
406349,8,10000085361
1967010,16,52270011076
881430,18,10000085476
15597061,13,10000085426
873879,18,10000085478
1231958,27,54100027032
911609,27,54589314187
432324,8,10000085361
1433221,13,10000085425
12757461,8,10000085362
934514,13,10000085428
970605,13,10000085427
5590708,13,10000085429
12697612,13,10000085429
898011,27,57940011080
861028,22,10000085486
865531,18,10000085479
9575081,13,10000085428
892556,8,10000085361
854438,24,10000085495
807089,12,53800050033
954642,13,10000085426
942244,13,10000085428
12263531,22,10000085486
997850,8,10000085363
933719,27,57940041075
1340682,18,10000085478
991784,18,10000085478
1045740,18,10000085478
1966728,13,10000085426
6463625,18,10000085478
395432,8,10000085366
1465981,30,58304613024
907871,13,10000085429
1022859,13,10000085427
2616727,8,10000085363
1206294,8,50076613076
1793277,8,54440020033
565285,24,10000085496
1265481,18,10000085476
6979222,27,54100027032
1093587,13,10000085429
876500,13,10000085429
1010481,13,10000085429
5126315,13,10000085426
493091,18,10000085475
10118759,8,55000013033
837366,13,54369530009
5704737,18,10000085477
918390,30,51140060028
1130448,13,10000085428
743875,24,10000085495
13095081,13,10000085428
13008435,8,10000085362
1522425,30,52920000042
9527294,18,10000085477
893110,8,10000085362
1006611,8,50008130078
9553091,18,10000085478
5716478,18,10000085477
999006,18,10000085476
9827950,8,10000085362
9926688,8,10000089017
9552939,27,57940011075
1012556,13,10000085425
7144453,18,10000085475
9500811,13,52840011033
96788,26,54369530042
9654973,8,10000085362
9483853,18,10000085478
110801,13,53700061076
823571,13,10000085428
1048441,29,54300021057
589772,18,10000085477
890627,18,10000085478
9677753,26,57124910082
825295,8,10000085361
842140,25,52100000076
13416267,18,10000085478
935877,13,10000085428
1030343,8,10000085362
993258,13,10000085428
5571939,18,10000085478
12757246,18,10000085479
928844,18,10000085479
7166723,24,10000085496
9575172,30,55150023033
1080206,18,10000085478
501675,18,10000085479
12188625,8,10000085362
867650,22,10000085486
1013947,8,10000085362
1757876,8,10000089018
15452262,8,10000085362
1698611,30,51111073935
13003092,18,10000085479
1085754,18,10000085478
9396688,18,10000085478
7144790,13,10000085428
7442180,8,10000089020
6514301,10,50813700076
8357418,18,10000085477
1008220,13,10000085427
909990,18,10000085478
12810389,13,10000085429
954264,24,10000085495
895702,30,55100090033
1835121,13,10000085426
1038111,18,51258700050
13956819,8,10000085363
918419,5,51500050013
881482,24,10000085495
920769,4,54420933024
9858987,27,51111121382
9672070,8,10000085361
3889991,18,10000085479
9529540,13,10000085427
12523737,13,10000085428
1060119,18,10000085478
1922535,25,52900020076
13511757,18,10000085478
392444,13,10000085429
959361,18,10000085478
5573372,18,10000085478
842558,18,10000085479
13417401,18,10000085478
63469,13,10000085427
13092700,8,10000085363
6704447,27,57940018081
77681,18,10000085479
853567,27,51111124081
8148970,18,10000085478
3910693,13,10000085425
8158763,13,10000085428
9553124,13,10000085428
13115968,8,10000085361
2009725,18,10000085479
12818226,13,10000085429
6632421,13,10000085428
7466852,18,53700026850
832760,27,54100027032
12456360,13,10000085428
2492184,18,10000085476
872154,13,10000085428
9368292,18,10000085478
9526841,24,10000085495
1881771,18,10000085476
9295083,18,10000085477
12384750,22,10000085486
963632,8,10000085362
13417002,13,10000085428
1534356,8,10000085361
7201460,18,10000085478
624419,26,50930030075
131043,18,53800050033
1166999,18,10000085478
9676830,13,10000085427
15687090,16,52270011076
893651,8,10000085362
9925244,26,57144820076
948000,27,57940011075
881916,18,10000085477
901062,13,10000085425
888004,8,10000085361
856665,8,10000085361
12487766,13,10000085428
911293,8,10000085363
847774,24,10000085496
9365567,13,10000085429
5575892,13,10000085428
7409792,10,53600000082
1056267,13,10000085427
126598,18,50581447025
936444,18,10000085478
849688,13,10000085428
2323855,20,54800110055
1056746,18,10000085476
13072766,18,10000085479
16809144,13,10000085428
975620,27,54100010032
7098352,18,10000085475
160129,23,53000000036
1745068,18,10000085478
1075666,8,10000085362
1056183,13,10000085428
1643239,21,52484270076
404022,13,10000085429
2483297,8,10000085364
10122040,18,10000085478
955262,8,10000085361
1134093,13,10000085428
924596,18,10000085478
3922213,13,10000085425
99230,26,54369530042
13426673,13,50813790076
123052,13,10000085425
323946,18,10000085479
1661620,8,10000085364
1080102,18,10000085478
9221947,18,10000085478
955929,25,52100000076
879635,8,10000085364
1058942,18,10000085477
5584039,18,10000085478
5585510,8,10000085362
947441,30,51258700050
849697,8,55000013050
1066543,13,10000085429
7441301,26,51111037133
6546595,8,52920000033
13776504,8,10000085362
2031370,8,10000085363
878969,13,10000085427
1538256,26,51111008776
5995327,27,53620010028
673995,13,10000085426
933719,27,57940041055
987311,8,54440020033
991573,18,10000085477
935389,13,10000085427
895317,13,10000085427
36375,8,55100090033
12487310,18,10000085478
882489,8,54300031076
5132076,13,51254711082
6464120,24,10000085496
953362,13,10000085428
1600405,13,10000085426
887003,18,10000085477
926145,8,10000085364
860613,13,10000085429
849497,18,10000085478
929859,18,10000085478
5582357,13,10000085429
879837,8,10000085362
1018631,13,10000085426
13159026,22,10000085486
824073,8,10000085364
6463775,28,51111037133
12263183,8,52270011176
1051795,16,50099700082
6443959,13,10000085425
1682569,18,54900050076
862863,13,10000085428
10285221,18,57231020034
865428,24,10000085496
9526666,13,10000085427
1069344,13,10000085429
13877286,8,10000085362
948001,30,53700060051
8090601,13,10000085429
2070175,18,10000085476
9194415,22,10000085486
9837793,8,10000085363
709863,24,10000085495
6546596,30,54370010042
6443180,13,10000085428
927291,18,10000085476
15831352,13,10000085426
1054115,8,10000085361
9857484,13,10000085428
905662,13,10000085425
12524222,22,10000085486
945906,8,57457010076
15863624,13,10000085428
13117952,9,52100061076
835619,26,54670410075
936622,13,10000085428
862863,18,10000085478
